Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
FC Martigues,Abdoul Salam Sow,24,RW,MKE Ankaragücü,?,In,ligue-1,1995
FC Martigues,Mohamed Lamine Sylla,24,CF,Willem II Tilburg,?,In,ligue-1,1995
FC Martigues,Olivier Vandevoorde,25,Attack,AS Beauvais Oise,?,In,ligue-1,1995
FC Martigues,Laurent David,24,Midfield,FC Mulhouse Sud-Alsace,free transfer,Out,ligue-1,1995
FC Martigues,Patrick Collot,28,CM,LOSC Lille,free transfer,Out,ligue-1,1995
FC Martigues,Ali Benarbia,26,AM,AS Monaco,free transfer,Out,ligue-1,1995
FC Martigues,Vincent Seatelli,23,Attack,Olympique Alès,?,Out,ligue-1,1995
FC Martigues,Frédéric Limantour,24,GK,Pau FC,?,Out,ligue-1,1995
FC Martigues,Stéphane Pounewatchy,27,CB,FC Gueugnon,?,Out,ligue-1,1995
FC Martigues,Henrik Bertilsson,25,CF,Örgryte IS,?,Out,ligue-1,1995
FC Martigues,Didier Tholot,31,CF,FC Girondins Bordeaux,?,Out,ligue-1,1995
FC Martigues,Thierry Rabat,33,CB,LOSC Lille,?,Out,ligue-1,1995
FC Martigues,Christophe Chaintreuil,31,DM,FC Sochaux-Montbéliard,?,Out,ligue-1,1995
FC Martigues,Maurice Bouquet,32,CM,   Retired,-,Out,ligue-1,1995
FC Martigues,Haja Ralaikera,29,Midfield,   Retired,-,Out,ligue-1,1995
LOSC Lille,Patrick Collot,28,CM,FC Martigues,free transfer,In,ligue-1,1995
LOSC Lille,Philippe Périlleux,31,Midfield,Montpellier HSC,?,In,ligue-1,1995
LOSC Lille,Joël Germain,30,CB,SM Caen,?,In,ligue-1,1995
LOSC Lille,Frank Pingel,31,CF,Fenerbahce,?,In,ligue-1,1995
LOSC Lille,Denis Abed,26,AM,US Valenciennes-Anzin Arrondissement,?,In,ligue-1,1995
LOSC Lille,Thierry Rabat,33,CB,FC Martigues,?,In,ligue-1,1995
LOSC Lille,Amara Simba,33,CF,SM Caen,?,In,ligue-1,1995
LOSC Lille,Miladin Becanovic,22,CF,Iraklis Thessaloniki,?,In,ligue-1,1995
LOSC Lille,Géza Mészöly,28,CB,Le Havre AC,?,In,ligue-1,1995
LOSC Lille,Jean-Marie Aubry,26,GK,Angers SCO,?,In,ligue-1,1995
LOSC Lille,Jérôme Foulon,24,RB,EA Guingamp,free transfer,Out,ligue-1,1995
LOSC Lille,Frank Pingel,31,CF,Aarhus Fremad,?,Out,ligue-1,1995
LOSC Lille,Jakob Friis-Hansen,28,CB,FC Girondins Bordeaux,?,Out,ligue-1,1995
LOSC Lille,Iyambo Etshélé,26,DM,Le Havre AC,?,Out,ligue-1,1995
LOSC Lille,Clément Garcia,27,Attack,FC Gueugnon,?,Out,ligue-1,1995
LOSC Lille,Thierry Bonalair,29,LB,Neuchâtel Xamax,?,Out,ligue-1,1995
LOSC Lille,Henrik Lykke,25,CB,Herfölge Boldklub,?,Out,ligue-1,1995
LOSC Lille,Éric Assadourian,28,RW,Olympique Lyon,?,Out,ligue-1,1995
LOSC Lille,Frank Farina,30,CF,KRC Waregem,?,Out,ligue-1,1995
LOSC Lille,Hervé Rollain,27,Defence,Without Club,-,Out,ligue-1,1995
LOSC Lille,Christian Perez,32,AM,Without Club,-,Out,ligue-1,1995
Olympique Lyon,Jacek Bak,22,CB,Lech Poznan,€700k,In,ligue-1,1995
Olympique Lyon,Laurent Casanova,23,DM,SC Bastia,?,In,ligue-1,1995
Olympique Lyon,Frédéric Patouillard,21,Midfield,Unknown,?,In,ligue-1,1995
Olympique Lyon,Christophe Deguerville,25,LB,AS Saint-Étienne,?,In,ligue-1,1995
Olympique Lyon,Éric Assadourian,28,RW,LOSC Lille,?,In,ligue-1,1995
Olympique Lyon,James Debbah,25,CF,OGC Nice,free transfer,Out,ligue-1,1995
Olympique Lyon,Manuel Amoros,33,RB,Olympique Marseille,free transfer,Out,ligue-1,1995
Olympique Lyon,Maxence Flachez,22,CB,FC Martigues,loan transfer,Out,ligue-1,1995
Olympique Lyon,Torben Frank,27,CF,Lyngby BK,?,Out,ligue-1,1995
Olympique Lyon,Romarin Billong,25,LB,AS Saint-Étienne,?,Out,ligue-1,1995
Olympique Lyon,Laurent Delamontagne,29,CF,Angers SCO,?,Out,ligue-1,1995
Olympique Lyon,Bruno N'Gotty,24,CB,Paris Saint-Germain,?,Out,ligue-1,1995
Olympique Lyon,Bruno Génésio,28,Midfield,FC Martigues,?,Out,ligue-1,1995
Olympique Lyon,David Njok,26,CF,Denizlispor,?,Out,ligue-1,1995
FC Nantes,Bruno Carotti,22,CB,Montpellier HSC,free transfer,In,ligue-1,1995
FC Nantes,Christophe Le Roux,26,RM,FC Lorient,free transfer,In,ligue-1,1995
FC Nantes,Jocelyn Gourvennec,23,AM,Stade Rennais FC,?,In,ligue-1,1995
FC Nantes,Roman Kosecki,29,CF,Atlético de Madrid,?,In,ligue-1,1995
FC Nantes,Jean-Marc Chanelet,26,RB,Nîmes Olympique,?,In,ligue-1,1995
FC Nantes,Jean-Christophe Bouteiller,22,Midfield,Le Mans Union Club 72,?,In,ligue-1,1995
FC Nantes,Laurent Peyrelade,25,CF,ESA Brive,?,In,ligue-1,1995
FC Nantes,Christian Karembeu,24,DM,UC Sampdoria,free transfer,Out,ligue-1,1995
FC Nantes,Patrice Loko,25,CF,Paris Saint-Germain,?,Out,ligue-1,1995
FC Nantes,Stéphane Moreau,24,Defence,SM Caen,?,Out,ligue-1,1995
FC Nantes,Samson Siasia,27,RW,FC Tirsense,?,Out,ligue-1,1995
FC Nantes,Jean-Louis Garcia,32,GK,   Retired,-,Out,ligue-1,1995
Montpellier HSC,Ibrahima Bakayoko,18,CF,Stade d'Abidjan,free transfer,In,ligue-1,1995
Montpellier HSC,Bruno Martini,33,GK,AJ Auxerre,?,In,ligue-1,1995
Montpellier HSC,Pascal Baills,30,RB,RC Strasbourg Alsace,?,In,ligue-1,1995
Montpellier HSC,José Luis Villarreal,29,DM,CA River Plate,?,In,ligue-1,1995
Montpellier HSC,Jean-Manuel Thétis,23,CB,Olympique Marseille,?,In,ligue-1,1995
Montpellier HSC,Bruno Carotti,22,CB,FC Nantes,free transfer,Out,ligue-1,1995
Montpellier HSC,Bruno Alicarte,23,RB,SC Bastia,?,Out,ligue-1,1995
Montpellier HSC,Claude Barrabé,29,GK,SM Caen,?,Out,ligue-1,1995
Montpellier HSC,Philippe Périlleux,31,Midfield,LOSC Lille,?,Out,ligue-1,1995
Montpellier HSC,Laurent D'Jaffo,24,CF,Chamois Niortais FC,?,Out,ligue-1,1995
Montpellier HSC,Fabrice Divert,28,CF,EA Guingamp,loan transfer,Out,ligue-1,1995
AS Cannes,Fabrice Rodriguez,25,CF,AS Muret,free transfer,In,ligue-1,1995
AS Cannes,Sasa Person,30,CB,HNK Hajduk Split,?,In,ligue-1,1995
AS Cannes,Jean-Jacques Etamé,28,Midfield,SM Caen,?,In,ligue-1,1995
AS Cannes,Emmanuel Hutteau,26,LB,CS Sedan-Ardennes,?,In,ligue-1,1995
AS Cannes,Christian Potel,21,GK,FC Sète 34,free transfer,Out,ligue-1,1995
AS Cannes,Ludovic Pollet,25,CB,Le Havre AC,?,Out,ligue-1,1995
AS Cannes,Alexandre Bès,28,Defence,FC Grand Rouen,?,Out,ligue-1,1995
AS Cannes,Fabrice Monacchino,23,Attack,Paris FC,?,Out,ligue-1,1995
AS Cannes,Alain Ravera,30,Defence,FC Mulhouse Sud-Alsace,?,Out,ligue-1,1995
AS Cannes,Patrice Sauvaget,29,CF,USL Dunkerque,?,Out,ligue-1,1995
AS Cannes,Jean-Noël Cabezas,28,CF,Sporting Club de Toulon 83,?,Out,ligue-1,1995
AS Cannes,Franck Durix,29,RM,Nagoya Grampus,?,Out,ligue-1,1995
AS Cannes,Ardian Kozniku,27,CF,Le Havre AC,?,Out,ligue-1,1995
AS Cannes,Lukasz Antczak,19,Defence,Górnik Wojkowice,?,Out,ligue-1,1995
AS Cannes,Philippe Raschke,27,RB,RC Strasbourg Alsace,?,Out,ligue-1,1995
AS Cannes,Patrick Vieira,19,DM,Milan AC,?,Out,ligue-1,1995
AS Cannes,David Bettoni,23,Midfield,Olympique Alès,loan transfer,Out,ligue-1,1995
AS Cannes,Christophe Delmotte,26,LB,RC Lens,"End of loan Jun 30, 1995",Out,ligue-1,1995
EA Guingamp,Yannick Baret,22,DM,AS Monaco,free transfer,In,ligue-1,1995
EA Guingamp,Vincent Candela,21,LB,FC Toulouse,free transfer,In,ligue-1,1995
EA Guingamp,Jérôme Foulon,24,RB,LOSC Lille,free transfer,In,ligue-1,1995
EA Guingamp,Philippe Chrismousse,20,GK,RC Lens,free transfer,In,ligue-1,1995
EA Guingamp,Sébastien Dallet,21,RW,RC Lens,loan transfer,In,ligue-1,1995
EA Guingamp,Stéphane Trévisan,21,GK,Toulouse Fontaines Club,?,In,ligue-1,1995
EA Guingamp,Gheorghe Mihali,29,CB,FC Dinamo 1948,?,In,ligue-1,1995
EA Guingamp,Djordje Tomic,22,CM,FK Hajduk Kula,?,In,ligue-1,1995
EA Guingamp,Réginald Ray,26,CF,Stade Briochin,?,In,ligue-1,1995
EA Guingamp,Jérôme Molinier,21,CF,Thouars Foot 79,?,In,ligue-1,1995
EA Guingamp,Xavier Gravelaine,27,CF,Paris Saint-Germain,?,In,ligue-1,1995
EA Guingamp,Fabrice Divert,28,CF,Montpellier HSC,loan transfer,In,ligue-1,1995
EA Guingamp,Ulrich Médard,20,Midfield,AS Cherbourg,?,Out,ligue-1,1995
EA Guingamp,Gildas Guerlesquin,24,Defence,Stade Brestois 29,?,Out,ligue-1,1995
EA Guingamp,Philippe Rabouan,25,RB,Angers SCO,?,Out,ligue-1,1995
EA Guingamp,Didier Combe,26,LB,AS Nancy-Lorraine,?,Out,ligue-1,1995
EA Guingamp,Anthony Martins,24,Midfield,FC Nantes B,?,Out,ligue-1,1995
EA Guingamp,Cyril Cassèse,22,Attack,Olympique Alès,?,Out,ligue-1,1995
EA Guingamp,Didier Otokoré,26,LW,AJ Auxerre B,?,Out,ligue-1,1995
EA Guingamp,Stéphane Guivarc'h,24,CF,AJ Auxerre,?,Out,ligue-1,1995
EA Guingamp,Fabrice Divert,29,CF,Montpellier HSC,"End of loan Jun 30, 1996",Out,ligue-1,1995
RC Lens,Tony Vairelles,22,CF,AS Nancy-Lorraine,€1.50m,In,ligue-1,1995
RC Lens,Philippe Chrismousse,20,GK,EA Guingamp,free transfer,Out,ligue-1,1995
RC Lens,Philippe Brunel,22,LM,FC Gueugnon,loan transfer,Out,ligue-1,1995
RC Lens,Sébastien Dallet,21,RW,EA Guingamp,loan transfer,Out,ligue-1,1995
RC Lens,Wagneau Eloi,21,CF,AS Nancy-Lorraine,loan transfer,Out,ligue-1,1995
RC Lens,Benedict Akwuegbu,20,CF,KRC Harelbeke,?,Out,ligue-1,1995
RC Lens,Bernard Héréson,26,RB,SM Caen,?,Out,ligue-1,1995
RC Lens,Joël Tiéhi,31,CF,FC Martigues,?,Out,ligue-1,1995
RC Lens,Pius N'Diefi,19,CF,Association sportive d'origine arménienne de Valence,?,Out,ligue-1,1995
RC Lens,Franck Raviot,21,GK,FC Martigues,?,Out,ligue-1,1995
FC Girondins Bordeaux,Kaba Diawara,19,CF,Sporting Club de Toulon 83,free transfer,In,ligue-1,1995
FC Girondins Bordeaux,Didier Tholot,31,CF,FC Martigues,?,In,ligue-1,1995
FC Girondins Bordeaux,Jakob Friis-Hansen,28,CB,LOSC Lille,?,In,ligue-1,1995
FC Girondins Bordeaux,Laurent Croci,30,RB,FC Sochaux-Montbéliard,?,In,ligue-1,1995
FC Girondins Bordeaux,Mirza Varesanovic,23,SW,FK Sarajevo,?,In,ligue-1,1995
FC Girondins Bordeaux,Richard Witschge,25,CM,Ajax Amsterdam,€1.20m,Out,ligue-1,1995
FC Girondins Bordeaux,Denis Arnaud,22,LB,Le Mans Union Club 72,free transfer,Out,ligue-1,1995
FC Girondins Bordeaux,Régis Castant,21,RM,Stade Bordelais,free transfer,Out,ligue-1,1995
FC Girondins Bordeaux,Lionel Perez,28,GK,Stade Lavallois,loan transfer,Out,ligue-1,1995
FC Girondins Bordeaux,Youssouf Fofana,29,LW,Karsiyaka,?,Out,ligue-1,1995
FC Girondins Bordeaux,Laurent Fournier,30,DM,Paris Saint-Germain,?,Out,ligue-1,1995
FC Girondins Bordeaux,Didier Sénac,36,CB,FC Toulouse,?,Out,ligue-1,1995
FC Girondins Bordeaux,Mirza Varesanovic,23,SW,SK Vorwärts Steyr,?,Out,ligue-1,1995
FC Girondins Bordeaux,Jean-Francois Daniel,31,CM,OGC Nice,?,Out,ligue-1,1995
FC Girondins Bordeaux,Stéphan Lerda,24,CB,Unione Sanremo,?,Out,ligue-1,1995
FC Girondins Bordeaux,Valdeir,27,SS,Fluminense Football Club,?,Out,ligue-1,1995
FC Girondins Bordeaux,David Costé,19,CF,AS Saint-Étienne,?,Out,ligue-1,1995
FC Girondins Bordeaux,William Prunier,28,CB,FC Copenhagen,loan transfer,Out,ligue-1,1995
FC Girondins Bordeaux,William Prunier,28,CB,Manchester United,loan transfer,Out,ligue-1,1995
RC Strasbourg Alsace,Philippe Raschke,27,RB,AS Cannes,?,In,ligue-1,1995
RC Strasbourg Alsace,Gérald Baticle,25,CF,AJ Auxerre,?,In,ligue-1,1995
RC Strasbourg Alsace,David Zitelli,26,CF,FC Metz,?,In,ligue-1,1995
RC Strasbourg Alsace,Tomasz Frankowski,20,CF,Nagoya Grampus,free transfer,Out,ligue-1,1995
RC Strasbourg Alsace,Fabien Weber,22,DM,SAS Epinal,free transfer,Out,ligue-1,1995
RC Strasbourg Alsace,Pascal Baills,30,RB,Montpellier HSC,?,Out,ligue-1,1995
RC Strasbourg Alsace,Ali Bouafia,30,LW,FC Sochaux-Montbéliard,?,Out,ligue-1,1995
RC Strasbourg Alsace,Laurent Weber,22,GK,US Valenciennes-Anzin Arrondissement,?,Out,ligue-1,1995
RC Strasbourg Alsace,Stéphane Soppo-Din,23,CB,Angers SCO,?,Out,ligue-1,1995
AS Saint-Étienne,David Costé,19,CF,FC Girondins Bordeaux,?,In,ligue-1,1995
AS Saint-Étienne,Gilbert Ceccarelli,32,GK,Olympique Alès,?,In,ligue-1,1995
AS Saint-Étienne,Jean-Luc Vasseur,26,RB,Stade Rennais FC,?,In,ligue-1,1995
AS Saint-Étienne,Patrice Ferri,31,CB,Montreal Impact,?,In,ligue-1,1995
AS Saint-Étienne,Liazid Sandjak,28,SS,OGC Nice,?,In,ligue-1,1995
AS Saint-Étienne,Jean-Philippe Séchet,30,CM,Paris Saint-Germain,?,In,ligue-1,1995
AS Saint-Étienne,Jean-François Soucasse,22,LB,FC Toulouse,?,In,ligue-1,1995
AS Saint-Étienne,Didier Thimothée,25,CF,AS Red Star 93,?,In,ligue-1,1995
AS Saint-Étienne,Romarin Billong,25,LB,Olympique Lyon,?,In,ligue-1,1995
AS Saint-Étienne,Christophe Ohrel,27,RM,Stade Rennais FC,?,In,ligue-1,1995
AS Saint-Étienne,Flavio Cuca,24,CF,FC Mulhouse Sud-Alsace,loan transfer,In,ligue-1,1995
AS Saint-Étienne,Samir Boughanem,19,CM,Etoile Carouge FC,free transfer,Out,ligue-1,1995
AS Saint-Étienne,Piotr Swierczewski,23,DM,SC Bastia,?,Out,ligue-1,1995
AS Saint-Étienne,Christophe Médaillon,22,DM,AS Red Star 93,?,Out,ligue-1,1995
AS Saint-Étienne,Franck Priou,31,CF,SM Caen,?,Out,ligue-1,1995
AS Saint-Étienne,Christophe Deguerville,25,LB,Olympique Lyon,?,Out,ligue-1,1995
AS Saint-Étienne,Laurent Blanc,29,CB,AJ Auxerre,?,Out,ligue-1,1995
SC Bastia,Piotr Swierczewski,23,DM,AS Saint-Étienne,?,In,ligue-1,1995
SC Bastia,Bruno Alicarte,23,RB,Montpellier HSC,?,In,ligue-1,1995
SC Bastia,Rémy Loret,22,Midfield,FC Toulouse,?,In,ligue-1,1995
SC Bastia,Jean-Jacques Eydelie,29,DM,SL Benfica B,?,In,ligue-1,1995
SC Bastia,William,27,CB,SL Benfica,?,In,ligue-1,1995
SC Bastia,Pascal Camadini,23,CM,Perpignan FC,loan transfer,Out,ligue-1,1995
SC Bastia,Stéphane Ziani,23,AM,Stade Rennais FC,?,Out,ligue-1,1995
SC Bastia,Laurent Casanova,23,DM,Olympique Lyon,?,Out,ligue-1,1995
SC Bastia,Gilles Leclerc,28,CB,Association sportive d'origine arménienne de Valence,?,Out,ligue-1,1995
SC Bastia,Bernard Maraval,23,CB,FC Sochaux-Montbéliard,?,Out,ligue-1,1995
SC Bastia,Eric Dewilder,31,Midfield,Gazélec Football Club Olympique Ajaccio,?,Out,ligue-1,1995
SC Bastia,Franck Burnier,31,CB,US Divonne,?,Out,ligue-1,1995
SC Bastia,Jacky Canosi,29,RB,Stade Poitevin PEPP ,?,Out,ligue-1,1995
SC Bastia,Philippe Lalanne,29,AM,Stade Poitevin PEPP ,?,Out,ligue-1,1995
SC Bastia,Jean-Luc Bernard,23,Defence,Stade Beaucairois 30,?,Out,ligue-1,1995
SC Bastia,Flávio Camargo,25,Attack,   Retired,-,Out,ligue-1,1995
Paris Saint-Germain,Youri Djorkaeff,27,AM,AS Monaco,free transfer,In,ligue-1,1995
Paris Saint-Germain,Julio Dely Valdés,28,CF,Cagliari Calcio,?,In,ligue-1,1995
Paris Saint-Germain,Stéphane Mahé,26,LB,AJ Auxerre,?,In,ligue-1,1995
Paris Saint-Germain,Laurent Fournier,30,DM,FC Girondins Bordeaux,?,In,ligue-1,1995
Paris Saint-Germain,Bruno N'Gotty,24,CB,Olympique Lyon,?,In,ligue-1,1995
Paris Saint-Germain,Patrice Loko,25,CF,FC Nantes,?,In,ligue-1,1995
Paris Saint-Germain,George Weah,28,CF,Milan AC,€6.90m,Out,ligue-1,1995
Paris Saint-Germain,David Ginola,28,LW,Newcastle United,€2.85m,Out,ligue-1,1995
Paris Saint-Germain,Edvin Murati,19,LM,LB Châteauroux,loan transfer,Out,ligue-1,1995
Paris Saint-Germain,Patrick M'Boma,24,CF,FC Metz,loan transfer,Out,ligue-1,1995
Paris Saint-Germain,Jérôme Leroy,20,AM,Stade Lavallois,loan transfer,Out,ligue-1,1995
Paris Saint-Germain,Valdo,31,AM,SL Benfica,?,Out,ligue-1,1995
Paris Saint-Germain,Luc Borrelli,29,GK,SM Caen,?,Out,ligue-1,1995
Paris Saint-Germain,Antoine Kombouaré,31,CB,FC Sion,?,Out,ligue-1,1995
Paris Saint-Germain,Jean-Philippe Séchet,30,CM,AS Saint-Étienne,?,Out,ligue-1,1995
Paris Saint-Germain,Ricardo Gomes,30,CB,SL Benfica,?,Out,ligue-1,1995
Paris Saint-Germain,Xavier Gravelaine,27,CF,EA Guingamp,?,Out,ligue-1,1995
OGC Nice,James Debbah,25,CF,Olympique Lyon,free transfer,In,ligue-1,1995
OGC Nice,Jérôme Gnako,27,AM,FC Sochaux-Montbéliard,?,In,ligue-1,1995
OGC Nice,David Nègre,21,Attack,AFC Aurillac,?,In,ligue-1,1995
OGC Nice,Jean-Francois Daniel,31,CM,FC Girondins Bordeaux,?,In,ligue-1,1995
OGC Nice,Jérôme Alonzo,22,GK,Olympique Marseille,free transfer,Out,ligue-1,1995
OGC Nice,Frédéric Tatarian,24,Defence,Olympique Marseille,?,Out,ligue-1,1995
OGC Nice,Marco Di Costanzo,21,Attack,AC Reggiana,?,Out,ligue-1,1995
OGC Nice,Liazid Sandjak,28,SS,AS Saint-Étienne,?,Out,ligue-1,1995
OGC Nice,Fabrice Mège,30,AM,Hapoel Tzafririm Holon,?,Out,ligue-1,1995
OGC Nice,Frédéric Hantz,29,CM,Chamois Niortais FC,?,Out,ligue-1,1995
OGC Nice,Frédéric Baldacchino,21,Defence,Fréjus-Saint-Raphaël FC,?,Out,ligue-1,1995
FC Metz,Stéphane Adam,26,CF,Amiens SC,free transfer,In,ligue-1,1995
FC Metz,Patrick M'Boma,24,CF,Paris Saint-Germain,loan transfer,In,ligue-1,1995
FC Metz,Jocelyn Blanchard,23,DM,USL Dunkerque,?,In,ligue-1,1995
FC Metz,Stéphane D'Angelo,34,GK,Gazélec Football Club Olympique Ajaccio,?,In,ligue-1,1995
FC Metz,Isaias,21,AM,RFC Seraing (- 1996),?,In,ligue-1,1995
FC Metz,Frédéric Arpinon,26,AM,CS Sedan-Ardennes,?,In,ligue-1,1995
FC Metz,Olivier Tingry,23,GK,Association Troyes Aube Champagne,loan transfer,In,ligue-1,1995
FC Metz,Emmanuel Walter,20,Midfield,FR Haguenau,free transfer,Out,ligue-1,1995
FC Metz,Emmanuel Clément,23,DM,Chamois Niortais FC,?,Out,ligue-1,1995
FC Metz,Mickaël Hoy,24,CM,Olympique Saint-Quentin,?,Out,ligue-1,1995
FC Metz,Zlatko Arambasic,25,CF,KV Oostende,?,Out,ligue-1,1995
FC Metz,Philippe Vercruysse,33,AM,FC Sion,?,Out,ligue-1,1995
FC Metz,Olivier Ichoua,24,Midfield,FC Martigues,?,Out,ligue-1,1995
FC Metz,Patrice Eyraud,27,DM,FC Gueugnon,?,Out,ligue-1,1995
FC Metz,David Zitelli,26,CF,RC Strasbourg Alsace,?,Out,ligue-1,1995
FC Metz,Albert Cartier,34,CB,   Retired,-,Out,ligue-1,1995
FC Metz,Éric Bertrand,31,Defence,   Retired,-,Out,ligue-1,1995
FC Metz,Thomas Kokkinis,24,GK,Without Club,-,Out,ligue-1,1995
AJ Auxerre,Laurent Blanc,29,CB,AS Saint-Étienne,?,In,ligue-1,1995
AJ Auxerre,Awudu Issaka,16,AM,RSC Anderlecht U19,?,In,ligue-1,1995
AJ Auxerre,Stéphane Guivarc'h,24,CF,EA Guingamp,?,In,ligue-1,1995
AJ Auxerre,Abdelhafid Tasfaout,26,AM,MC Oran,?,In,ligue-1,1995
AJ Auxerre,Frank Verlaat,27,CB,VfB Stuttgart,€2.00m,Out,ligue-1,1995
AJ Auxerre,Bruno Martini,33,GK,Montpellier HSC,?,Out,ligue-1,1995
AJ Auxerre,Pascal Vahirua,29,LW,SM Caen,?,Out,ligue-1,1995
AJ Auxerre,Gérald Baticle,25,CF,RC Strasbourg Alsace,?,Out,ligue-1,1995
AJ Auxerre,Raphaël Guerreiro,27,CM,SM Caen,?,Out,ligue-1,1995
AJ Auxerre,Stéphane Mahé,26,LB,Paris Saint-Germain,?,Out,ligue-1,1995
AJ Auxerre,Franck Soler,24,Attack,FC Martigues,?,Out,ligue-1,1995
AJ Auxerre,Laurent Ciechelski,24,RB,FC Gueugnon,loan transfer,Out,ligue-1,1995
AJ Auxerre,Thomas Deniaud,24,CF,Angers SCO,loan transfer,Out,ligue-1,1995
Stade Rennais FC,Goran Pandurovic,31,GK,FK Partizan Belgrade,€50k,In,ligue-1,1995
Stade Rennais FC,Stéphane Ziani,23,AM,SC Bastia,?,In,ligue-1,1995
Stade Rennais FC,Stéphane Le Garrec,26,GK,US Valenciennes-Anzin Arrondissement,?,In,ligue-1,1995
Stade Rennais FC,Samuel Michel,24,CF,SM Caen,loan transfer,Out,ligue-1,1995
Stade Rennais FC,Jocelyn Gourvennec,23,AM,FC Nantes,?,Out,ligue-1,1995
Stade Rennais FC,Frédéric Adam,21,DM,LB Châteauroux,?,Out,ligue-1,1995
Stade Rennais FC,Christophe Ohrel,27,RM,AS Saint-Étienne,?,Out,ligue-1,1995
Stade Rennais FC,Cyrille L'Helgoualch,24,CB,LB Châteauroux,?,Out,ligue-1,1995
Stade Rennais FC,Jean-Luc Vasseur,26,RB,AS Saint-Étienne,?,Out,ligue-1,1995
Stade Rennais FC,Pascal Rousseau,33,GK,Union sportive Créteil,?,Out,ligue-1,1995
Stade Rennais FC,Arnaud Le Lann,24,RB,Union sportive Créteil,?,Out,ligue-1,1995
Stade Rennais FC,Jean-Luc Ribar,30,AM,   Retired,-,Out,ligue-1,1995
Stade Rennais FC,Michel Sorin,33,CB,   Retired,-,Out,ligue-1,1995
Stade Rennais FC,Nikolay Iliev,31,CB,   Retired,-,Out,ligue-1,1995
AS Monaco,Basile Boli,28,CB,Rangers FC,€2.60m,In,ligue-1,1995
AS Monaco,Ali Benarbia,26,AM,FC Martigues,free transfer,In,ligue-1,1995
AS Monaco,Fabien Barthez,24,GK,Olympique Marseille,?,In,ligue-1,1995
AS Monaco,David Trézéguet,17,CF,Club Atlético Platense,?,In,ligue-1,1995
AS Monaco,Youri Djorkaeff,27,AM,Paris Saint-Germain,free transfer,Out,ligue-1,1995
AS Monaco,Yannick Baret,22,DM,EA Guingamp,free transfer,Out,ligue-1,1995
AS Monaco,Patrick Valéry,25,RB,FC Toulouse,free transfer,Out,ligue-1,1995
AS Monaco,Basile Boli,28,CB,Urawa Red Diamonds,?,Out,ligue-1,1995
AS Monaco,Luc Sonor,32,CB,Unknown,?,Out,ligue-1,1995
Le Havre AC,Abder Ramdane,22,CF,Nîmes Olympique,loan transfer,In,ligue-1,1996
Le Havre AC,Roger Boli,30,CF,RC Lens,?,In,ligue-1,1996
Le Havre AC,Jean-Luc Beauchet,23,GK,A. Salbris Sports,?,In,ligue-1,1996
Le Havre AC,Dzoni Novak,26,LM,NK Olimpija Ljubljana,?,In,ligue-1,1996
Le Havre AC,Momo Sylla,19,RW,Union sportive Créteil,?,In,ligue-1,1996
Le Havre AC,David Mazzoncini,24,DM,FC Martigues,?,In,ligue-1,1996
Le Havre AC,Tomasz Wieszczycki,24,CM,Legia Warszawa,?,In,ligue-1,1996
Le Havre AC,Maamar Mamouni,20,DM,AC Ajaccio,?,In,ligue-1,1996
Le Havre AC,Chris Kiwomya,26,CF,Arsenal FC,loan transfer,In,ligue-1,1996
Le Havre AC,Ibrahim Bá,22,RM,FC Girondins Bordeaux,free transfer,Out,ligue-1,1996
Le Havre AC,Claude Fichaux,27,CB,AS Saint-Étienne,free transfer,Out,ligue-1,1996
Le Havre AC,Ardian Kozniku,28,CF,APOEL Nicosia,?,Out,ligue-1,1996
Le Havre AC,Alain Caveglia,28,SS,Olympique Lyon,?,Out,ligue-1,1996
Le Havre AC,Cédric Daury,26,Midfield,AS Cannes,?,Out,ligue-1,1996
Le Havre AC,Ghislain Chauray,24,GK,US Fécamp,?,Out,ligue-1,1996
Le Havre AC,Christophe Lagrange,29,Attack,AS Saint-Étienne,?,Out,ligue-1,1996
Le Havre AC,Iyambo Etshélé,27,DM,Football Club de Saint-Leu,?,Out,ligue-1,1996
Le Havre AC,Olivier Debert,21,RB,Olympique Charleville-Neufmanil-Aiglemont,?,Out,ligue-1,1996
SM Caen,Anthony Bancarel,25,CF,FC Girondins Bordeaux,loan transfer,In,ligue-1,1996
SM Caen,Joachim Fernandez,23,DM,FC Girondins Bordeaux B,?,In,ligue-1,1996
SM Caen,Alen Bajkusa,25,CF,South China,?,In,ligue-1,1996
SM Caen,Étienne Mendy,27,CF,FC Sochaux-Montbéliard,?,In,ligue-1,1996
SM Caen,Grzegorz Lewandowski,26,DM,Legia Warszawa,?,In,ligue-1,1996
SM Caen,Jimmy Hébert,24,CB,USL Dunkerque,?,In,ligue-1,1996
SM Caen,Stéphane Roche,25,CM,Olympique Lyon,?,In,ligue-1,1996
SM Caen,Marc Delaroche,25,GK,AS Monaco,?,In,ligue-1,1996
SM Caen,Jean-Yves De Blasiis,22,DM,FC Girondins Bordeaux,?,In,ligue-1,1996
SM Caen,Bill Tchato,21,LB,Association sportive d'origine arménienne de Valence,free transfer,Out,ligue-1,1996
SM Caen,Christophe Duboscq,29,Midfield,USL Dunkerque,?,Out,ligue-1,1996
SM Caen,Yvan Lebourgeois,33,CB,Saint-Denis Saint-Leu FC,?,Out,ligue-1,1996
